ICDID,geneID,geneID_num,geneID_new,geneID_new_num,geneId_LCC,Num_geneId_LCC
ICD9 414,"[10, 19, 28, 60, 153, 154, 166, 183, 203, 226, 325, 334, 335, 336, 337, 338, 345, 348, 374, 389, 406, 476, 490, 595, 713, 811, 817, 821, 894, 948, 952, 959, 1000, 1030, 1052, 1071, 1075, 1153, 1326, 1329, 1375, 1398, 1401, 1432, 1499, 1634, 1636, 1737, 1843, 1848, 1906, 1959, 2006, 2029, 2052, 2053, 2056, 2099, 2100, 2150, 2152, 2171, 2246, 2247, 2628, 2634, 2643, 2690, 2697, 2710, 2729, 2768, 2784, 2920, 2938, 2946, 2950, 2982, 2992, 3030, 3082, 3097, 3098, 3099, 3146, 3156, 3158, 3162, 3164, 3303, 3306, 3313, 3383, 3397, 3399, 3459, 3479, 3486, 3552, 3553, 3569, 3572, 3627, 3654, 3659, 3667, 3717, 3726, 3764, 3791, 3949, 3988, 3990, 4018, 4023, 4049, 4205, 4223, 4254, 4314, 4329, 4478, 4599, 4691, 4734, 4792, 4846, 4878, 4879, 5034, 5037, 5069, 5142, 5160, 5166, 5175, 5209, 5213, 5236, 5320, 5443, 5444, 5445, 5471, 5495, 5515, 5534, 5581, 5693, 5743, 5786, 5834, 5868, 6139, 6252, 6258, 6262, 6272, 6347, 6348, 6351, 6376, 6387, 6401, 6403, 6533, 6546, 6648, 6678, 6776, 6817, 6890, 6934, 6935, 6943, 7015, 7037, 7091, 7099, 7112, 7124, 7139, 7189, 7296, 7357, 7386, 7412, 7422, 7538, 7846, 7879, 8313, 8553, 8613, 8773, 9021, 9314, 9365, 9370, 9451, 9518, 9588, 9637, 10019, 10059, 10221, 10462, 10544, 10611, 10842, 10928, 10959, 10965, 11173, 22808, 22919, 23294, 23491, 23564, 25802, 27020, 28984, 51129, 51530, 54738, 55759, 57608, 60674, 64240, 64241, 64968, 79924, 80271, 80310, 81876, 83939, 83992, 84439, 84830, 91543, 116519, 117579, 201475, 221692, 255738, 283450, 375056, 406938, 574447, 100507436]",250,"{1071, 336, 337, 338, 3156, 3990, 4023, 10842, 348}",9,"[10, 19, 28, 60, 153, 154, 166, 183, 203, 226, 325, 334, 335, 336, 337, 338, 345, 348, 374, 389, 406, 476, 490, 595, 713, 811, 817, 821, 894, 948, 952, 959, 1000, 1030, 1052, 1071, 1075, 1153, 1326, 1329, 1375, 1398, 1401, 1432, 1499, 1634, 1636, 1737, 1843, 1848, 1906, 1959, 2006, 2029, 2052, 2053, 2056, 2099, 2100, 2150, 2152, 2171, 2246, 2247, 2628, 2634, 2643, 2690, 2697, 2710, 2729, 2768, 2784, 2920, 2938, 2946, 2950, 2982, 2992, 3030, 3082, 3097, 3098, 3099, 3146, 3156, 3158, 3162, 3164, 3303, 3306, 3313, 3383, 3397, 3399, 3459, 3479, 3486, 3552, 3553, 3569, 3572, 3627, 3654, 3659, 3667, 3717, 3726, 3764, 3791, 3949, 3988, 3990, 4018, 4023, 4049, 4205, 4223, 4254, 4314, 4329, 4478, 4599, 4691, 4734, 4792, 4846, 4878, 4879, 5034, 5037, 5069, 5142, 5160, 5166, 5175, 5209, 5213, 5236, 5320, 5443, 5444, 5445, 5471, 5495, 5515, 5534, 5581, 5693, 5743, 5786, 5834, 5868, 6139, 6252, 6258, 6262, 6272, 6347, 6348, 6351, 6376, 6387, 6401, 6403, 6533, 6546, 6648, 6678, 6776, 6817, 6890, 6934, 6935, 6943, 7015, 7037, 7091, 7099, 7112, 7124, 7139, 7189, 7296, 7357, 7386, 7412, 7422, 7538, 7846, 7879, 8313, 8553, 8613, 8773, 9021, 9314, 9365, 9370, 9451, 9518, 9588, 9637, 10019, 10059, 10221, 10462, 10544, 10611, 10842, 10928, 10959, 10965, 11173, 22808, 22919, 23294, 23491, 23564, 25802, 27020, 28984, 51129, 51530, 54738, 55759, 57608, 60674, 64240, 64241, 64968, 79924, 80271, 80310, 81876, 83939, 83992, 84439, 84830, 91543, 116519, 117579, 201475, 221692, 255738, 283450, 375056, 574447, 100507436]",249
ICD9 416,"[94, 658, 659, 857, 2034, 3065, 3741, 3777, 4086, 4089, 4093, 7428, 9496, 9759, 10014, 440275]",16,"{7428, 2034, 94, 857, 3065, 10014, 9759}",7,"[94, 658, 659, 857, 2034, 3065, 3741, 3777, 4086, 4089, 4093, 7428, 9496, 9759, 10014, 440275]",16
ICD9 417,[94],1,set(),0,[94],1
ICD9 423,"[5327, 5743]",2,set(),0,"[5327, 5743]",2
ICD9 424,"[1482, 4091, 4851, 140628]",4,set(),0,"[1482, 4091, 4851, 140628]",4
ICD9 425,"[58, 70, 88, 111, 116, 135, 142, 153, 154, 156, 183, 207, 291, 351, 355, 356, 359, 467, 472, 551, 554, 624, 673, 775, 783, 845, 847, 859, 873, 948, 1281, 1376, 1410, 1431, 1432, 1440, 1482, 1499, 1559, 1674, 1756, 1824, 1829, 1832, 1837, 1906, 1956, 2010, 2056, 2070, 2194, 2218, 2548, 2632, 2717, 2876, 3077, 3082, 3265, 3315, 3329, 3336, 3418, 3482, 3552, 3553, 3565, 3569, 3630, 3688, 3728, 3784, 3845, 3910, 3920, 3939, 4000, 4023, 4137, 4217, 4306, 4512, 4594, 4607, 4609, 4624, 4625, 4633, 4634, 4635, 4719, 4720, 4729, 4830, 4878, 4879, 4893, 4973, 5095, 5096, 5164, 5318, 5350, 5428, 5443, 5467, 5502, 5563, 5581, 5594, 5595, 5600, 5604, 5605, 5663, 5664, 5743, 5781, 5879, 5894, 5973, 6016, 6262, 6331, 6389, 6443, 6444, 6462, 6548, 6584, 6648, 6654, 6774, 6901, 6902, 6934, 7040, 7066, 7071, 7097, 7112, 7124, 7125, 7134, 7137, 7139, 7157, 7168, 7273, 7276, 7350, 7414, 7533, 7840, 8048, 8313, 8557, 8736, 9499, 9997, 10060, 10529, 11155, 11186, 23409, 23493, 25974, 27063, 27295, 51422, 51778, 54968, 55210, 55679, 55759, 57104, 57158, 57381, 57538, 57724, 57798, 58498, 59272, 64651, 65055, 79188, 80206, 84033, 84148, 84665, 84676, 85366, 91624, 93649, 125972, 137735, 150094, 252995, 282996, 406912]",200,"{3077, 137735, 64651, 4878, 57104, 6934, 5664, 7840, 1440, 1956, 948, 7350, 2876, 6462, 2632, 1482, 150094, 55759, 4306, 5973, 472, 1499, 1376, 5095, 5096, 4594, 6389, 25974, 5879, 8313}",30,"[58, 70, 88, 111, 116, 135, 142, 153, 154, 156, 183, 207, 291, 351, 355, 356, 359, 467, 472, 551, 554, 624, 673, 775, 783, 845, 847, 859, 873, 948, 1281, 1376, 1410, 1431, 1432, 1440, 1482, 1499, 1559, 1674, 1756, 1824, 1829, 1832, 1837, 1906, 1956, 2010, 2056, 2070, 2194, 2218, 2548, 2632, 2717, 2876, 3077, 3082, 3265, 3315, 3329, 3336, 3418, 3482, 3552, 3553, 3565, 3569, 3630, 3688, 3728, 3784, 3845, 3910, 3920, 3939, 4000, 4023, 4137, 4217, 4306, 4512, 4594, 4607, 4609, 4624, 4625, 4633, 4634, 4635, 4719, 4720, 4729, 4830, 4878, 4879, 4893, 4973, 5095, 5096, 5164, 5318, 5350, 5428, 5443, 5467, 5502, 5563, 5581, 5594, 5595, 5600, 5604, 5605, 5663, 5664, 5743, 5781, 5879, 5894, 5973, 6016, 6262, 6331, 6389, 6443, 6444, 6462, 6548, 6584, 6648, 6654, 6774, 6901, 6902, 6934, 7040, 7066, 7071, 7097, 7112, 7124, 7125, 7134, 7137, 7139, 7157, 7168, 7273, 7276, 7350, 7414, 7533, 7840, 8048, 8313, 8557, 8736, 9499, 9997, 10060, 10529, 11155, 11186, 23409, 23493, 25974, 27063, 27295, 51422, 51778, 54968, 55210, 55679, 55759, 57104, 57158, 57381, 57538, 57724, 57798, 58498, 59272, 64651, 65055, 79188, 80206, 84033, 84148, 84665, 84676, 85366, 91624, 93649, 125972, 137735, 150094, 252995, 282996, 406912]",200
ICD9 426,"[287, 1482, 1543, 2697, 2771, 3753, 3757, 3759, 3762, 3784, 4000, 5443, 5728, 6262, 6324, 6330, 6331, 9992, 10008, 11216, 51422, 54795, 78987]",23,"{3762, 54795, 6324}",3,"[287, 1482, 1543, 2697, 2771, 3753, 3757, 3759, 3762, 3784, 4000, 5443, 5728, 6262, 6324, 6330, 6331, 9992, 10008, 11216, 51422, 54795, 78987]",23
ICD9 427,"[183, 287, 427, 463, 551, 611, 775, 776, 781, 783, 801, 805, 808, 813, 817, 845, 857, 858, 1021, 1026, 1073, 1081, 1482, 1557, 1607, 1636, 1674, 1804, 1906, 2042, 2056, 2066, 2100, 2250, 2626, 2697, 2702, 2771, 2908, 2969, 2992, 2995, 3298, 3339, 3360, 3458, 3480, 3630, 3741, 3752, 3753, 3757, 3759, 3762, 3764, 3781, 3782, 3784, 3797, 3827, 4092, 4137, 4624, 4625, 4641, 4666, 4846, 4879, 4986, 4987, 5062, 5308, 5318, 5328, 5350, 5396, 5443, 5502, 5523, 5695, 5743, 5747, 6123, 6187, 6262, 6310, 6324, 6327, 6331, 6336, 6401, 6442, 6508, 6584, 6586, 6653, 6660, 6665, 6910, 7068, 7124, 7200, 7273, 7450, 7456, 7473, 7478, 7514, 8022, 8082, 8110, 8451, 8497, 8742, 8925, 9026, 9148, 9267, 9464, 9472, 9499, 9570, 9586, 9644, 9736, 9915, 9948, 9960, 9992, 10021, 10060, 10090, 10277, 10345, 10466, 10529, 11017, 11149, 22822, 22955, 23039, 23066, 23150, 23171, 23177, 23224, 23353, 23411, 23630, 26010, 26018, 28965, 29119, 51320, 51807, 54805, 54897, 55777, 55800, 57120, 57666, 58499, 58529, 59345, 64207, 64710, 65055, 79591, 79658, 79933, 83938, 84665, 84700, 84871, 84909, 89797, 90102, 93649, 114907, 124626, 128826, 144360, 144453, 145781, 150159, 151648, 152002, 196385, 221035, 221656, 222553, 253017, 282996, 284546, 284688, 376132, 401014, 407030, 100506385, 100506866, 102466656]",201,"{801, 805, 808, 10345, 3753, 1804, 253017, 287}",8,"[183, 287, 427, 463, 551, 611, 775, 776, 781, 783, 801, 805, 808, 813, 817, 845, 857, 858, 1021, 1026, 1073, 1081, 1482, 1557, 1636, 1674, 1804, 1906, 2042, 2056, 2066, 2100, 2250, 2626, 2697, 2702, 2771, 2908, 2969, 2992, 2995, 3298, 3339, 3360, 3458, 3480, 3630, 3741, 3752, 3753, 3757, 3759, 3762, 3764, 3781, 3782, 3784, 3797, 3827, 4092, 4137, 4624, 4625, 4641, 4666, 4846, 4879, 4986, 4987, 5062, 5308, 5318, 5328, 5350, 5396, 5443, 5502, 5523, 5695, 5743, 5747, 6123, 6187, 6262, 6310, 6324, 6327, 6331, 6336, 6401, 6442, 6508, 6584, 6586, 6653, 6660, 6665, 6910, 7068, 7124, 7200, 7273, 7450, 7456, 7473, 7478, 7514, 8022, 8082, 8110, 8451, 8497, 8742, 8925, 9026, 9148, 9267, 9464, 9472, 9499, 9570, 9586, 9644, 9736, 9915, 9948, 9960, 9992, 10021, 10060, 10090, 10277, 10345, 10466, 10529, 11017, 11149, 22822, 22955, 23039, 23066, 23171, 23177, 23224, 23353, 23411, 23630, 26010, 26018, 28965, 29119, 51320, 51807, 54805, 54897, 55777, 55800, 57120, 57666, 58499, 58529, 59345, 64207, 64710, 65055, 79591, 79658, 79933, 83938, 84665, 84700, 84909, 89797, 90102, 93649, 114907, 124626, 128826, 144453, 145781, 151648, 152002, 196385, 221035, 221656, 222553, 282996, 376132]",188
ICD9 428,"[31, 35, 47, 146, 152, 153, 155, 156, 183, 185, 213, 246, 325, 341, 478, 487, 488, 551, 554, 687, 847, 994, 1149, 1282, 1291, 1295, 1401, 1431, 1437, 1440, 1490, 1536, 1636, 1675, 1906, 1909, 1910, 2004, 2053, 2194, 2273, 2628, 2641, 2660, 2879, 2920, 2921, 2932, 3084, 3091, 3162, 3315, 3357, 3458, 3553, 3569, 3576, 3630, 3688, 4306, 4624, 4625, 4780, 4843, 4846, 4878, 4879, 4881, 4973, 5037, 5054, 5105, 5156, 5170, 5294, 5327, 5349, 5443, 5444, 5468, 5502, 5577, 5609, 5617, 5741, 5742, 5743, 5774, 5879, 5950, 5972, 6347, 6422, 6548, 6647, 6648, 6649, 6659, 7097, 7124, 7132, 7139, 7350, 7422, 7450, 7498, 8073, 8204, 8804, 8862, 9370, 9464, 9475, 9518, 10345, 10516, 10891, 11034, 11152, 23129, 23411, 25805, 25959, 26037, 26471, 27035, 50507, 51571, 51738, 55040, 56672, 56729, 57057, 57817, 64231, 79071, 81608, 84148, 90226, 113791, 200539, 387758]",142,set(),0,"[31, 35, 47, 146, 152, 153, 155, 156, 183, 185, 213, 246, 325, 341, 478, 487, 488, 551, 554, 687, 847, 994, 1149, 1282, 1291, 1295, 1401, 1431, 1437, 1440, 1490, 1536, 1636, 1675, 1906, 1909, 1910, 2004, 2053, 2194, 2273, 2628, 2641, 2660, 2879, 2920, 2921, 2932, 3084, 3091, 3162, 3315, 3357, 3458, 3553, 3569, 3576, 3630, 3688, 4306, 4624, 4625, 4780, 4843, 4846, 4878, 4879, 4881, 4973, 5037, 5054, 5105, 5156, 5170, 5294, 5327, 5349, 5443, 5444, 5468, 5502, 5577, 5609, 5617, 5741, 5742, 5743, 5774, 5879, 5950, 5972, 6347, 6422, 6548, 6647, 6648, 6649, 6659, 7097, 7124, 7132, 7139, 7350, 7422, 7450, 7498, 8073, 8204, 8804, 8862, 9370, 9464, 9475, 9518, 10345, 10516, 10891, 11034, 11152, 23129, 23411, 25805, 25959, 26037, 26471, 27035, 50507, 51571, 51738, 55040, 56672, 56729, 57057, 57817, 64231, 79071, 81608, 84148, 90226, 113791, 200539]",141
ICD9 429,"[26, 147, 150, 152, 153, 156, 183, 196, 207, 213, 328, 338, 345, 348, 488, 522, 567, 857, 859, 875, 894, 1071, 1244, 1375, 1401, 1440, 1471, 1482, 1489, 1535, 1543, 1545, 1557, 1571, 1636, 1756, 1906, 2056, 2247, 2274, 2621, 2626, 2641, 2688, 2869, 2876, 2932, 2934, 3032, 3065, 3066, 3091, 3162, 3240, 3270, 3357, 3383, 3418, 3479, 3553, 3569, 3606, 3709, 3976, 4018, 4023, 4353, 4363, 4502, 4524, 4607, 4689, 4846, 4852, 4878, 4879, 4881, 4968, 5294, 5337, 5338, 5443, 5444, 5445, 5465, 5467, 5515, 5563, 5578, 5579, 5590, 5683, 5739, 5743, 5880, 5916, 5972, 6236, 6272, 6341, 6347, 6401, 6422, 6464, 6508, 6517, 6558, 6581, 6583, 6584, 6648, 6659, 6696, 6714, 6774, 6925, 7054, 7076, 7124, 7137, 7139, 7220, 7351, 7412, 7422, 7450, 7498, 8613, 8841, 8927, 9294, 9464, 9475, 9495, 9927, 10539, 10616, 23409, 23411, 23523, 25805, 51548, 57057, 57104, 84676, 93649, 126393, 146862, 252995, 406912, 406991, 407040]",152,set(),0,"[26, 147, 150, 152, 153, 156, 183, 196, 207, 213, 328, 338, 345, 348, 488, 522, 567, 857, 859, 875, 894, 1071, 1244, 1375, 1401, 1440, 1471, 1482, 1489, 1535, 1543, 1545, 1557, 1571, 1636, 1756, 1906, 2056, 2247, 2274, 2621, 2626, 2641, 2688, 2869, 2876, 2932, 2934, 3032, 3065, 3066, 3091, 3162, 3240, 3270, 3357, 3383, 3418, 3479, 3553, 3569, 3606, 3709, 3976, 4018, 4023, 4353, 4363, 4502, 4524, 4607, 4689, 4846, 4852, 4878, 4879, 4881, 4968, 5294, 5337, 5338, 5443, 5444, 5445, 5465, 5467, 5515, 5563, 5578, 5579, 5590, 5683, 5739, 5743, 5880, 5916, 5972, 6236, 6272, 6341, 6347, 6401, 6422, 6464, 6508, 6517, 6558, 6581, 6583, 6584, 6648, 6659, 6696, 6714, 6774, 6925, 7054, 7076, 7124, 7137, 7139, 7220, 7351, 7412, 7422, 7450, 7498, 8613, 8841, 8927, 9294, 9464, 9475, 9495, 9927, 10539, 10616, 23409, 23411, 23523, 25805, 51548, 57057, 57104, 84676, 93649, 126393, 146862, 252995, 406912]",150
ICD9 430,"[134, 836, 1906, 1910, 4843, 5328, 5468, 9423, 55901, 219699]",10,set(),0,"[134, 836, 1906, 1910, 4843, 5328, 5468, 9423, 219699]",9
ICD9 431,"[462, 581, 596, 598, 836, 841, 1270, 1282, 1284, 1636, 1906, 2155, 2321, 3162, 3163, 3674, 3685, 3690, 3791, 4313, 4314, 4318, 4879, 5327, 5328, 5443, 6285, 6696, 7422]",29,set(),0,"[462, 581, 596, 598, 836, 841, 1270, 1282, 1284, 1636, 1906, 2155, 2321, 3162, 3163, 3674, 3685, 3690, 3791, 4313, 4314, 4318, 4879, 5327, 5328, 5443, 6285, 6696, 7422]",29
ICD9 432,"[1906, 2155, 5327, 5328, 9963, 29914]",6,set(),0,"[1906, 2155, 5327, 5328, 9963, 29914]",6
ICD9 433,"[1906, 5328]",2,set(),0,"[1906, 5328]",2
ICD9 434,"[28, 125, 213, 241, 287, 335, 351, 462, 463, 1021, 1281, 1282, 1471, 1482, 1636, 1906, 1909, 2147, 2153, 2243, 2295, 2296, 2717, 2833, 3039, 3360, 3383, 3553, 3557, 3569, 3659, 3674, 3685, 3690, 3777, 4018, 4321, 4524, 4843, 4846, 4852, 4854, 5139, 5308, 5327, 5328, 5563, 5583, 5743, 6000, 6647, 6926, 7040, 7124, 7351, 7421, 7450, 7482, 7941, 9445, 9644, 9734, 10019, 10100, 10594, 23143, 23174, 54498, 54897, 79001, 196743]",71,"{1281, 1282, 7941, 9734, 6926, 2833, 1021, 5139, 2295, 28, 287, 3360, 10019, 3383, 7482, 3659, 335, 3674, 351, 10594, 2147, 1636, 3685, 23143, 2153, 3690, 5743, 6000, 54897, 10100, 1909, 125, 7040, 23174, 196743, 79001, 2717, 4524, 9644, 4018, 7351, 5563, 5308, 1471, 3777, 2243, 1482, 463, 5583, 7124, 213, 3039, 3553, 54498, 4321, 3557, 9445, 4843, 4846, 3569, 4852, 4854, 6647, 2296, 7421}",65,"[28, 125, 213, 241, 287, 335, 351, 462, 463, 1021, 1281, 1282, 1471, 1482, 1636, 1906, 1909, 2147, 2153, 2243, 2295, 2296, 2717, 2833, 3039, 3360, 3383, 3553, 3557, 3569, 3659, 3674, 3685, 3690, 3777, 4018, 4321, 4524, 4843, 4846, 4852, 4854, 5139, 5308, 5327, 5328, 5563, 5583, 5743, 6000, 6647, 6926, 7040, 7124, 7351, 7421, 7450, 7482, 7941, 9445, 9644, 9734, 10019, 10100, 10594, 23143, 23174, 54498, 54897, 79001]",70
ICD9 435,"[134, 572, 718, 842, 1471, 1906, 3611, 5328, 6647, 6648, 27429, 54205, 57447]",13,set(),0,"[134, 572, 718, 842, 1471, 1906, 3611, 5328, 6647, 6648, 27429, 54205, 57447]",13
ICD9 436,"[1906, 5328]",2,set(),0,"[1906, 5328]",2
ICD9 437,"[59, 182, 368, 538, 1906, 2006, 2717, 3106, 3119, 3123, 4763, 5116, 5328, 5654, 25939, 50960, 57674, 79184, 81031, 493818]",20,{493818},1,"[59, 182, 368, 538, 1906, 2006, 2717, 3106, 3119, 3123, 4763, 5116, 5328, 5654, 25939, 57674, 79184, 81031]",18
ICD9 438,"[1906, 4864, 5328, 5443, 8622]",5,set(),0,"[1906, 4864, 5328, 5443]",4
ICD9 440,"[19, 142, 177, 183, 196, 240, 241, 246, 337, 348, 356, 602, 1071, 1269, 1401, 1535, 1593, 2099, 2944, 3240, 3269, 3304, 3383, 3458, 3481, 3569, 3949, 4018, 4048, 4312, 4843, 4846, 4864, 5054, 5320, 5327, 5444, 5468, 5743, 5819, 6347, 6348, 6351, 6647, 6648, 6774, 7099, 7124, 7274, 7412, 7422, 7442, 9021, 9370, 9971, 10155, 23411, 63036, 64240]",59,set(),0,"[19, 142, 177, 183, 196, 240, 241, 246, 337, 348, 356, 602, 1071, 1269, 1401, 1535, 1593, 2099, 2944, 3240, 3269, 3304, 3383, 3458, 3481, 3569, 3949, 4018, 4048, 4312, 4843, 4846, 4864, 5054, 5320, 5327, 5444, 5468, 5743, 5819, 6347, 6348, 6351, 6647, 6648, 6774, 7099, 7124, 7274, 7412, 7422, 7442, 9021, 9370, 9971, 10155, 23411, 64240]",58
ICD9 441,"[183, 538, 1277, 2200, 4088, 4313, 4318, 7042, 7043, 7046, 7048, 79001]",12,"{7042, 7043}",2,"[183, 538, 1277, 2200, 4088, 4313, 4318, 7042, 7043, 7046, 7048, 79001]",12
ICD9 442,[4312],1,set(),0,[4312],1
ICD9 443,"[1281, 1543, 2944, 2952, 3440, 6335, 6336, 11280, 23057, 153090]",10,"{6336, 11280}",2,"[1281, 1543, 2944, 2952, 3440, 6335, 6336, 11280, 23057, 153090]",10
ICD9 445,"[5327, 5328]",2,set(),0,"[5327, 5328]",2
ICD9 446,"[640, 958, 1493, 2212, 2215, 3106, 3113, 3115, 3593, 4843, 5657, 6945, 7422, 11093, 26191, 51816, 80271]",17,set(),0,"[640, 958, 1493, 2212, 2215, 3106, 3113, 3115, 3593, 4843, 5657, 6945, 7422, 11093, 26191, 80271]",16
ICD9 447,"[1543, 4883, 5444, 5624]",4,set(),0,"[1543, 4883, 5444, 5624]",4
ICD9 448,"[94, 2022, 2658, 4089]",4,set(),0,"[94, 2022, 2658, 4089]",4
ICD9 453,"[875, 2147, 2152, 2153, 2155, 2161, 2621, 3717, 4018, 4552, 5327, 5328, 5624, 5627, 7010, 7035, 7056, 10461, 11093]",19,"{4552, 875, 2152, 7035}",4,"[875, 2147, 2152, 2153, 2155, 2161, 2621, 3717, 4018, 4552, 5327, 5328, 5624, 5627, 7010, 7035, 7056, 10461, 11093]",19
ICD9 455,[5444],1,set(),0,[5444],1
ICD9 457,"[2303, 2324, 2624, 7424, 9620, 57165]",6,"{2624, 7424, 9620, 57165}",4,"[2303, 2324, 2624, 7424, 9620, 57165]",6
ICD9 458,"[134, 135, 147, 150, 183, 213, 551, 624, 847, 1268, 1392, 1489, 1636, 1812, 1813, 1906, 1907, 1908, 2246, 2641, 2890, 2904, 3269, 3351, 3352, 3458, 3552, 3553, 3558, 3569, 3630, 3827, 4057, 4128, 4129, 4878, 4879, 4985, 4988, 5020, 5173, 5243, 5327, 5328, 5368, 5443, 5617, 5972, 6340, 6550, 6647, 6863, 7124, 7349, 7432, 11188]",56,set(),0,"[134, 135, 147, 150, 183, 213, 551, 624, 847, 1268, 1392, 1489, 1636, 1812, 1813, 1906, 1908, 2246, 2641, 2890, 2904, 3269, 3351, 3352, 3458, 3552, 3553, 3558, 3569, 3630, 3827, 4057, 4128, 4129, 4878, 4879, 4985, 4988, 5020, 5173, 5243, 5327, 5328, 5368, 5443, 5617, 5972, 6340, 6550, 6647, 6863, 7124, 7349, 7432, 11188]",55
ICD9 459,"[624, 1559, 1728, 2045, 2147, 2155, 2353, 3257, 3589, 3690, 5265, 5327, 5328, 5420, 5443, 5972, 10559, 64805, 79001, 83706]",20,set(),0,"[624, 1559, 1728, 2045, 2147, 2155, 2353, 3257, 3589, 3690, 5265, 5327, 5328, 5420, 5443, 5972, 10559, 64805, 79001, 83706]",20
ICD9 460,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 461,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 462,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 463,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 464,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 465,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 466,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 467,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 468,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 469,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 470,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 471,"[246, 2778, 4254, 5173, 7356]",5,set(),0,"[246, 2778, 4254, 5173, 7356]",5
ICD9 472,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 473,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 474,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 475,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 476,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 477,"[1469, 2778, 3269, 3596, 5173, 7356]",6,set(),0,"[1469, 2778, 3269, 3596, 5173, 7356]",6
ICD9 478,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 479,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 480,"[1636, 2778, 5173, 7356]",4,set(),0,"[1636, 2778, 5173, 7356]",4
ICD9 481,"[1673, 2778, 3576, 5173, 5594, 5595, 7356, 10747, 23411]",9,set(),0,"[1673, 2778, 3576, 5173, 5594, 5595, 7356, 10747, 23411]",9
ICD9 482,"[1673, 2778, 3458, 3576, 5173, 5594, 5595, 7100, 7356, 10747, 23411]",11,set(),0,"[1673, 2778, 3458, 3576, 5173, 5594, 5595, 7100, 7356, 10747, 23411]",11
ICD9 483,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 484,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 485,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 486,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 487,"[467, 710, 2537, 2633, 2778, 3429, 3430, 3433, 3434, 3437, 3627, 3665, 4061, 4599, 4600, 4938, 4939, 4940, 5173, 5359, 5610, 6347, 6355, 6614, 6772, 7130, 7356, 7503, 8638, 8743, 9246, 9376, 9636, 9997, 10346, 10410, 10561, 10964, 11277, 23424, 23586, 24138, 27074, 27348, 51191, 54739, 54809, 54877, 55008, 55601, 64108, 64135, 64761, 80830, 91543]",55,set(),0,"[467, 710, 2537, 2633, 2778, 3429, 3430, 3433, 3434, 3437, 3627, 3665, 4061, 4599, 4600, 4938, 4939, 4940, 5173, 5359, 5610, 6347, 6355, 6772, 7130, 7356, 7503, 8638, 8743, 9246, 9376, 9636, 9997, 10346, 10410, 10561, 10964, 11277, 23424, 23586, 24138, 27074, 27348, 51191, 54739, 54809, 54877, 55008, 55601, 64108, 64135, 64761, 80830, 91543]",54
ICD9 488,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 489,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 490,"[2778, 5173, 7356]",3,set(),0,"[2778, 5173, 7356]",3
ICD9 491,"[2778, 4852, 5173, 7356, 7422]",5,set(),0,"[2778, 4852, 5173, 7356, 7422]",5
ICD9 492,"[177, 1548, 2006, 2052, 2778, 3162, 3694, 4088, 4313, 4318, 4321, 5173, 5265, 7040, 7042, 7043, 7046, 7048, 7124, 7356]",20,set(),0,"[177, 1548, 2006, 2052, 2778, 3162, 3694, 4088, 4313, 4318, 4321, 5173, 5265, 7040, 7042, 7043, 7046, 7048, 7124, 7356]",20
